date,price,signal,cash,shares,equity,drawdown,bh_equity
2016-08-09,5652.7275390625,HOLD,1000000.0,0.0,1000000.0,0.0,4025030.611154847
2016-08-10,5677.30517578125,HOLD,1000000.0,0.0,1000000.0,0.0,4042531.143324352
2016-08-11,5717.44775390625,HOLD,1000000.0,0.0,1000000.0,0.0,4071114.7084523817
2016-08-12,5856.71728515625,HOLD,1000000.0,0.0,1000000.0,0.0,4170281.725190536
2016-08-15,5873.921875,HOLD,1000000.0,0.0,1000000.0,0.0,4182532.2715497795
2016-08-16,5876.37939453125,HOLD,1000000.0,0.0,1000000.0,0.0,4184282.1509261406
2016-08-17,5891.12548828125,HOLD,1000000.0,0.0,1000000.0,0.0,4194782.1225466635
2016-08-18,5888.66796875,HOLD,1000000.0,0.0,1000000.0,0.0,4193032.2431703033
2016-08-19,5832.9599609375,HOLD,1000000.0,0.0,1000000.0,0.0,4153365.297402569
2016-08-22,5783.8056640625,HOLD,1000000.0,0.0,1000000.0,0.0,4118364.928425918
2016-08-23,5858.35546875,HOLD,1000000.0,0.0,1000000.0,0.0,4171448.1955477167
2016-08-24,5972.22998046875,HOLD,1000000.0,0.0,1000000.0,0.0,4252532.661821904
2016-08-25,5898.49853515625,HOLD,1000000.0,0.0,1000000.0,0.0,4200032.108356926
2016-08-26,5901.775390625,HOLD,1000000.0,0.0,1000000.0,0.0,4202365.396752466
2016-08-29,5972.22998046875,HOLD,1000000.0,0.0,1000000.0,0.0,4252532.661821904
2016-08-30,5987.794921875,HOLD,1000000.0,0.0,1000000.0,0.0,4263615.694780428
2016-08-31,5941.0986328125,HOLD,1000000.0,0.0,1000000.0,0.0,4230365.552861316
2016-09-01,5994.34912109375,HOLD,1000000.0,0.0,1000000.0,0.0,4268282.619252689
2016-09-02,6075.453125,HOLD,1000000.0,0.0,1000000.0,0.0,4326032.810846749
2016-09-05,6168.8466796875,HOLD,1000000.0,0.0,1000000.0,0.0,4392533.790047331
2016-09-06,6168.8466796875,HOLD,1000000.0,0.0,1000000.0,0.0,4392533.790047331
2016-09-07,6152.4619140625,HOLD,1000000.0,0.0,1000000.0,0.0,4380867.000388447
2016-09-08,6136.07763671875,HOLD,1000000.0,0.0,1000000.0,0.0,4369200.558410742
2016-09-09,6125.4267578125,HOLD,1000000.0,0.0,1000000.0,0.0,4361616.588842581
2016-09-12,6068.89990234375,HOLD,1000000.0,0.0,1000000.0,0.0,4321366.581736847
2016-09-13,5964.85693359375,HOLD,1000000.0,0.0,1000000.0,0.0,4247282.6760116415
2016-09-14,6000.083984375,HOLD,1000000.0,0.0,1000000.0,0.0,4272366.13470577
2016-09-15,6033.6728515625,HOLD,1000000.0,0.0,1000000.0,0.0,4296283.1230427185
2016-09-16,6012.3720703125,HOLD,1000000.0,0.0,1000000.0,0.0,4281115.879268753
2016-09-19,6152.4619140625,HOLD,1000000.0,0.0,1000000.0,0.0,4380867.000388447
2016-09-20,6041.8642578125,HOLD,1000000.0,0.0,1000000.0,0.0,4302115.822509801
2016-09-21,6091.0185546875,HOLD,1000000.0,0.0,1000000.0,0.0,4337116.191486453
2016-09-22,6112.3193359375,HOLD,1000000.0,0.0,1000000.0,0.0,4352283.435260417
2016-09-23,6017.2880859375,HOLD,1000000.0,0.0,1000000.0,0.0,4284616.333383834
2016-09-26,5902.59423828125,HOLD,1000000.0,0.0,1000000.0,0.0,4202948.458090467
2016-09-27,5857.53662109375,HOLD,1000000.0,0.0,1000000.0,0.0,4170865.134209716
2016-09-28,5855.89892578125,HOLD,1000000.0,0.0,1000000.0,0.0,4169699.011533715
2016-09-29,5995.98779296875,HOLD,1000000.0,0.0,1000000.0,0.0,4269449.437291049
2016-09-30,5898.49853515625,HOLD,1000000.0,0.0,1000000.0,0.0,4200032.108356926
2016-10-03,5954.20703125,HOLD,1000000.0,0.0,1000000.0,0.0,4239699.401805839
2016-10-04,6142.630859375,HOLD,1000000.0,0.0,1000000.0,0.0,4373866.787520645
2016-10-05,6108.22265625,HOLD,1000000.0,0.0,1000000.0,0.0,4349366.390164517
2016-10-06,6068.89990234375,HOLD,1000000.0,0.0,1000000.0,0.0,4321366.581736847
2016-10-07,6091.0185546875,HOLD,1000000.0,0.0,1000000.0,0.0,4337116.191486453
2016-10-10,6136.07763671875,HOLD,1000000.0,0.0,1000000.0,0.0,4369200.558410742
2016-10-11,6086.10400390625,HOLD,1000000.0,0.0,1000000.0,0.0,4333616.780414911
2016-10-12,6045.96142578125,HOLD,1000000.0,0.0,1000000.0,0.0,4305033.215286881
2016-10-13,5938.64111328125,HOLD,1000000.0,0.0,1000000.0,0.0,4228615.673484955
2016-10-14,6041.8642578125,HOLD,1000000.0,0.0,1000000.0,0.0,4302115.822509801
2016-10-17,6099.21142578125,HOLD,1000000.0,0.0,1000000.0,0.0,4342949.933997074
2016-10-18,6184.41259765625,HOLD,1000000.0,0.0,1000000.0,0.0,4403617.518368213
2016-10-19,6184.41259765625,HOLD,1000000.0,0.0,1000000.0,0.0,4403617.518368213
2016-10-20,6218.0,HOLD,1000000.0,0.0,1000000.0,0.0,4427533.463661623
2016-10-21,6266.33544921875,HOLD,1000000.0,0.0,1000000.0,0.0,4461950.771300274
2016-10-24,6385.94482421875,HOLD,1000000.0,0.0,1000000.0,0.0,4547118.7530275425
2016-10-25,6431.001953125,HOLD,1000000.0,0.0,1000000.0,0.0,4579201.7292271145
2016-10-26,6427.724609375,HOLD,1000000.0,0.0,1000000.0,0.0,4576868.093150394
2016-10-27,6415.4365234375,HOLD,1000000.0,0.0,1000000.0,0.0,4568118.3485874105
2016-10-28,6471.9638671875,HOLD,1000000.0,0.0,1000000.0,0.0,4608368.703374323
2016-11-02,6340.06689453125,HOLD,1000000.0,0.0,1000000.0,0.0,4514451.324765252
2016-11-03,6448.2060546875,HOLD,1000000.0,0.0,1000000.0,0.0,4591451.927905179
2016-11-04,6443.291015625,HOLD,1000000.0,0.0,1000000.0,0.0,4587952.169152457
2016-11-07,6529.31005859375,HOLD,1000000.0,0.0,1000000.0,0.0,4649202.119499238
2016-11-08,6537.501953125,HOLD,1000000.0,0.0,1000000.0,0.0,4655035.166647501
2016-11-09,6521.11767578125,HOLD,1000000.0,0.0,1000000.0,0.0,4643368.7246697955
2016-11-10,6676.7724609375,HOLD,1000000.0,0.0,1000000.0,0.0,4754202.878748015
2016-11-11,6709.54248046875,HOLD,1000000.0,0.0,1000000.0,0.0,4777536.805746961
2016-11-14,6594.849609375,HOLD,1000000.0,0.0,1000000.0,0.0,4695869.625815954
2016-11-15,6545.6953125,HOLD,1000000.0,0.0,1000000.0,0.0,4660869.256839301
2016-11-16,6603.04150390625,HOLD,1000000.0,0.0,1000000.0,0.0,4701702.672964216
2016-11-17,6583.38037109375,HOLD,1000000.0,0.0,1000000.0,0.0,4687702.942590971
2016-11-18,6650.55712890625,HOLD,1000000.0,0.0,1000000.0,0.0,4735536.223902508
2016-11-21,6635.81103515625,HOLD,1000000.0,0.0,1000000.0,0.0,4725036.252281984
2016-11-22,6715.27685546875,HOLD,1000000.0,0.0,1000000.0,0.0,4781619.973518863
2016-11-23,6557.1640625,HOLD,1000000.0,0.0,1000000.0,0.0,4669035.592383105
2016-11-24,6578.46484375,HOLD,1000000.0,0.0,1000000.0,0.0,4684202.83615707
2016-11-25,6542.41796875,HOLD,1000000.0,0.0,1000000.0,0.0,4658535.620762581
2016-11-28,6586.65625,HOLD,1000000.0,0.0,1000000.0,0.0,4690035.535624152
2016-11-29,6538.3212890625,HOLD,1000000.0,0.0,1000000.0,0.0,4655618.575666681
2016-11-30,6517.8408203125,HOLD,1000000.0,0.0,1000000.0,0.0,4641035.436274256
2016-12-01,6521.9375,HOLD,1000000.0,0.0,1000000.0,0.0,4643952.481370156
2016-12-02,6495.7216796875,HOLD,1000000.0,0.0,1000000.0,0.0,4625285.478843469
2016-12-05,6562.89892578125,HOLD,1000000.0,0.0,1000000.0,0.0,4673119.107836186
2016-12-06,6563.7177734375,HOLD,1000000.0,0.0,1000000.0,0.0,4673702.169174187
2016-12-07,6590.7529296875,HOLD,1000000.0,0.0,1000000.0,0.0,4692952.580720052
2016-12-08,6684.96533203125,HOLD,1000000.0,0.0,1000000.0,0.0,4760036.621258635
2016-12-09,6634.99169921875,HOLD,1000000.0,0.0,1000000.0,0.0,4724452.843262804
2016-12-12,6654.65380859375,HOLD,1000000.0,0.0,1000000.0,0.0,4738453.268998409
2016-12-13,6715.27685546875,HOLD,1000000.0,0.0,1000000.0,0.0,4781619.973518863
2016-12-14,6757.876953125,HOLD,1000000.0,0.0,1000000.0,0.0,4811953.418023253
2016-12-15,6867.654296875,HOLD,1000000.0,0.0,1000000.0,0.0,4890120.49152036
2016-12-16,6890.59326171875,HOLD,1000000.0,0.0,1000000.0,0.0,4906454.205651506
2016-12-19,6783.2734375,HOLD,1000000.0,0.0,1000000.0,0.0,4830037.01153076
2016-12-20,6748.86474609375,HOLD,1000000.0,0.0,1000000.0,0.0,4805536.266493452
2016-12-21,6840.6201171875,HOLD,1000000.0,0.0,1000000.0,0.0,4870870.775336853
2016-12-22,6787.36962890625,HOLD,1000000.0,0.0,1000000.0,0.0,4832953.70894548
2016-12-23,6857.00439453125,HOLD,1000000.0,0.0,1000000.0,0.0,4882537.217314557
2016-12-27,6869.2939453125,HOLD,1000000.0,0.0,1000000.0,0.0,4891288.00492108
2016-12-28,6881.58154296875,HOLD,1000000.0,0.0,1000000.0,0.0,4900037.4018028835
2016-12-29,6816.04296875,HOLD,1000000.0,0.0,1000000.0,0.0,4853370.590848528
2016-12-30,6881.58154296875,HOLD,1000000.0,0.0,1000000.0,0.0,4900037.4018028835
2017-01-02,6880.7626953125,HOLD,1000000.0,0.0,1000000.0,0.0,4899454.340464883
2017-01-03,6926.64013671875,HOLD,1000000.0,0.0,1000000.0,0.0,4932121.421045994
2017-01-04,7062.63330078125,HOLD,1000000.0,0.0,1000000.0,0.0,5028955.497069786
2017-01-05,7045.4287109375,HOLD,1000000.0,0.0,1000000.0,0.0,5016704.950710543
2017-01-06,7046.24853515625,HOLD,1000000.0,0.0,1000000.0,0.0,5017288.707410903
2017-01-09,7086.390625,HOLD,1000000.0,0.0,1000000.0,0.0,5045871.924857753
2017-01-10,7161.76025390625,HOLD,1000000.0,0.0,1000000.0,0.0,5099538.948679911
2017-01-11,7176.5068359375,HOLD,1000000.0,0.0,1000000.0,0.0,5110039.267981614
2017-01-12,7176.5068359375,HOLD,1000000.0,0.0,1000000.0,0.0,5110039.267981614
2017-01-13,7283.0068359375,HOLD,1000000.0,0.0,1000000.0,0.0,5185872.705402001
2017-01-16,7256.79150390625,HOLD,1000000.0,0.0,1000000.0,0.0,5167206.050556494
2017-01-17,7208.45654296875,HOLD,1000000.0,0.0,1000000.0,0.0,5132789.090599022
2017-01-18,7214.19189453125,HOLD,1000000.0,0.0,1000000.0,0.0,5136872.953733283
2017-01-19,7208.45654296875,HOLD,1000000.0,0.0,1000000.0,0.0,5132789.090599022
2017-01-20,7184.69970703125,HOLD,1000000.0,0.0,1000000.0,0.0,5115873.010492236
2017-01-23,7222.3837890625,HOLD,1000000.0,0.0,1000000.0,0.0,5142706.000881546
2017-01-24,7250.23779296875,HOLD,1000000.0,0.0,1000000.0,0.0,5162539.473765412
2017-01-25,7320.69189453125,HOLD,1000000.0,0.0,1000000.0,0.0,5212706.391153669
2017-01-26,7332.16162109375,HOLD,1000000.0,0.0,1000000.0,0.0,5220873.422059831
2017-01-27,7291.20068359375,HOLD,1000000.0,0.0,1000000.0,0.0,5191707.1432749815
2017-01-30,7222.3837890625,HOLD,1000000.0,0.0,1000000.0,0.0,5142706.000881546
2017-01-31,7229.7568359375,HOLD,1000000.0,0.0,1000000.0,0.0,5147955.986691808
2017-02-01,7291.20068359375,HOLD,1000000.0,0.0,1000000.0,0.0,5191707.1432749815
2017-02-02,7262.52685546875,HOLD,1000000.0,0.0,1000000.0,0.0,5171289.913690755
2017-02-03,7256.79150390625,HOLD,1000000.0,0.0,1000000.0,0.0,5167206.050556494
2017-02-06,7184.69970703125,HOLD,1000000.0,0.0,1000000.0,0.0,5115873.010492236
2017-02-07,7209.2763671875,HOLD,1000000.0,0.0,1000000.0,0.0,5133372.847299382
2017-02-08,7242.0458984375,HOLD,1000000.0,0.0,1000000.0,0.0,5156706.42661715
2017-02-09,7292.01904296875,HOLD,1000000.0,0.0,1000000.0,0.0,5192289.856931803
2017-02-10,7352.6416015625,HOLD,1000000.0,0.0,1000000.0,0.0,5235456.213771079
2017-02-13,7455.04736328125,HOLD,1000000.0,0.0,1000000.0,0.0,5308374.344501461
2017-02-14,7558.27001953125,HOLD,1000000.0,0.0,1000000.0,0.0,5381874.145845127
2017-02-15,7595.1357421875,HOLD,1000000.0,0.0,1000000.0,0.0,5408124.422577617
2017-02-16,7437.8427734375,HOLD,1000000.0,0.0,1000000.0,0.0,5296123.798142218
2017-02-17,7537.78955078125,HOLD,1000000.0,0.0,1000000.0,0.0,5367291.006452702
2017-02-20,7615.6162109375,HOLD,1000000.0,0.0,1000000.0,0.0,5422707.561970041
2017-02-21,7697.541015625,HOLD,1000000.0,0.0,1000000.0,0.0,5481042.20562682
2017-02-22,7652.48291015625,HOLD,1000000.0,0.0,1000000.0,0.0,5448958.534064889
2017-02-23,7364.93115234375,HOLD,1000000.0,0.0,1000000.0,0.0,5244207.001377599
2017-02-24,7156.0263671875,HOLD,1000000.0,0.0,1000000.0,0.0,5095456.128589189
2017-02-27,7160.12158203125,HOLD,1000000.0,0.0,1000000.0,0.0,5098372.130641552
2017-02-28,6922.54345703125,HOLD,1000000.0,0.0,1000000.0,0.0,4929204.375950092
2017-03-01,7258.4296875,HOLD,1000000.0,0.0,1000000.0,0.0,5168372.5209136745
2017-03-02,7332.16162109375,HOLD,1000000.0,0.0,1000000.0,0.0,5220873.422059831
2017-03-03,7332.16162109375,HOLD,1000000.0,0.0,1000000.0,0.0,5220873.422059831
2017-03-06,7299.3916015625,HOLD,1000000.0,0.0,1000000.0,0.0,5197539.495060884
2017-03-07,7090.48681640625,HOLD,1000000.0,0.0,1000000.0,0.0,5048788.622272474
2017-03-08,7045.4287109375,HOLD,1000000.0,0.0,1000000.0,0.0,5016704.950710543
2017-03-09,7100.31787109375,HOLD,1000000.0,0.0,1000000.0,0.0,5055788.835140276
2017-03-10,6996.275390625,HOLD,1000000.0,0.0,1000000.0,0.0,4981705.277096251
2017-03-13,6963.50439453125,HOLD,1000000.0,0.0,1000000.0,0.0,4958370.654734944
2017-03-14,6884.03955078125,HOLD,1000000.0,0.0,1000000.0,0.0,4901787.628860424
2017-03-16,7131.44921875,HOLD,1000000.0,0.0,1000000.0,0.0,5077955.944100862
2017-03-17,6979.890625,HOLD,1000000.0,0.0,1000000.0,0.0,4970038.4874373665
2017-03-20,6824.23486328125,HOLD,1000000.0,0.0,1000000.0,0.0,4859203.63799679
2017-03-21,6803.75439453125,HOLD,1000000.0,0.0,1000000.0,0.0,4844620.498604364
2017-03-22,6725.92724609375,HOLD,1000000.0,0.0,1000000.0,0.0,4789203.595405845
2017-03-23,6799.658203125,HOLD,1000000.0,0.0,1000000.0,0.0,4841703.801189643
2017-03-24,6779.1767578125,HOLD,1000000.0,0.0,1000000.0,0.0,4827119.966434859
2017-03-27,6693.15771484375,HOLD,1000000.0,0.0,1000000.0,0.0,4765870.016088077
2017-03-28,6848.81201171875,HOLD,1000000.0,0.0,1000000.0,0.0,4876703.822485115
2017-03-29,6816.04296875,HOLD,1000000.0,0.0,1000000.0,0.0,4853370.590848528
2017-03-30,6757.05810546875,HOLD,1000000.0,0.0,1000000.0,0.0,4811370.356685253
2017-03-31,6630.076171875,HOLD,1000000.0,0.0,1000000.0,0.0,4720952.736828903
2017-04-03,6574.369140625,HOLD,1000000.0,0.0,1000000.0,0.0,4681286.486423528
2017-04-04,6553.88671875,HOLD,1000000.0,0.0,1000000.0,0.0,4666701.956306385
2017-04-05,6719.37353515625,HOLD,1000000.0,0.0,1000000.0,0.0,4784537.018614763
2017-04-06,6832.427734375,HOLD,1000000.0,0.0,1000000.0,0.0,4865037.380507411
2017-04-07,6861.10107421875,HOLD,1000000.0,0.0,1000000.0,0.0,4885454.262410458
2017-04-10,6733.30029296875,HOLD,1000000.0,0.0,1000000.0,0.0,4794453.581216107
2017-04-11,6635.81103515625,HOLD,1000000.0,0.0,1000000.0,0.0,4725036.252281984
2017-04-12,6639.087890625,HOLD,1000000.0,0.0,1000000.0,0.0,4727369.540677524
2017-04-13,6618.6064453125,HOLD,1000000.0,0.0,1000000.0,0.0,4712785.70592274
2017-04-18,6601.4033203125,HOLD,1000000.0,0.0,1000000.0,0.0,4700536.202607035
2017-04-19,6669.39990234375,HOLD,1000000.0,0.0,1000000.0,0.0,4748953.240618931
2017-04-20,6770.98486328125,HOLD,1000000.0,0.0,1000000.0,0.0,4821286.919286597
2017-04-21,6771.8046875,HOLD,1000000.0,0.0,1000000.0,0.0,4821870.675986956
2017-04-24,6851.2705078125,HOLD,1000000.0,0.0,1000000.0,0.0,4878454.397223836
2017-04-25,6865.197265625,HOLD,1000000.0,0.0,1000000.0,0.0,4888370.959825179
2017-04-26,6716.91552734375,HOLD,1000000.0,0.0,1000000.0,0.0,4782786.791557224
2017-04-27,6586.65625,HOLD,1000000.0,0.0,1000000.0,0.0,4690035.535624152
2017-04-28,6625.16064453125,HOLD,1000000.0,0.0,1000000.0,0.0,4717452.630395002
2017-05-02,6684.96533203125,HOLD,1000000.0,0.0,1000000.0,0.0,4760036.621258635
2017-05-03,6431.001953125,HOLD,1000000.0,0.0,1000000.0,0.0,4579201.7292271145
2017-05-04,6402.32861328125,HOLD,1000000.0,0.0,1000000.0,0.0,4558784.847324067
2017-05-05,6500.63720703125,HOLD,1000000.0,0.0,1000000.0,0.0,4628785.585277371
2017-05-08,6488.34814453125,HOLD,1000000.0,0.0,1000000.0,0.0,4620035.145352028
2017-05-09,6684.96533203125,HOLD,1000000.0,0.0,1000000.0,0.0,4760036.621258635
2017-05-10,6787.36962890625,HOLD,1000000.0,0.0,1000000.0,0.0,4832953.70894548
2017-05-11,6758.6962890625,HOLD,1000000.0,0.0,1000000.0,0.0,4812536.827042433
2017-05-12,6951.21728515625,HOLD,1000000.0,0.0,1000000.0,0.0,4949621.605534319
2017-05-15,6963.50439453125,HOLD,1000000.0,0.0,1000000.0,0.0,4958370.654734944
2017-05-16,6943.0244140625,HOLD,1000000.0,0.0,1000000.0,0.0,4943787.863023698
2017-05-17,7143.7373046875,HOLD,1000000.0,0.0,1000000.0,0.0,5086705.688663846
2017-05-18,7168.3134765625,HOLD,1000000.0,0.0,1000000.0,0.0,5104205.177789814
2017-05-19,7295.29638671875,HOLD,1000000.0,0.0,1000000.0,0.0,5194623.493008523
2017-05-22,7305.9453125,HOLD,1000000.0,0.0,1000000.0,0.0,5202206.071851967
2017-05-23,7258.4296875,HOLD,1000000.0,0.0,1000000.0,0.0,5168372.5209136745
2017-05-24,7097.041015625,HOLD,1000000.0,0.0,1000000.0,0.0,5053455.546744735
2017-05-25,7147.8330078125,HOLD,1000000.0,0.0,1000000.0,0.0,5089622.038397388
2017-05-26,7135.68115234375,HOLD,1000000.0,0.0,1000000.0,0.0,5080969.296883482
2017-05-29,7070.33935546875,HOLD,1000000.0,0.0,1000000.0,0.0,5034442.601444459
2017-05-30,7187.6201171875,HOLD,1000000.0,0.0,1000000.0,0.0,5117952.491626751
2017-05-31,7166.67626953125,HOLD,1000000.0,0.0,1000000.0,0.0,5103039.402794992
2017-06-01,7249.61083984375,HOLD,1000000.0,0.0,1000000.0,0.0,5162093.05113095
2017-06-02,7249.61083984375,HOLD,1000000.0,0.0,1000000.0,0.0,5162093.05113095
2017-06-05,7249.61083984375,HOLD,1000000.0,0.0,1000000.0,0.0,5162093.05113095
2017-06-06,7237.8828125,HOLD,1000000.0,0.0,1000000.0,0.0,5153742.096880838
2017-06-07,7313.27783203125,HOLD,1000000.0,0.0,1000000.0,0.0,5207427.200124331
2017-06-08,7397.04931640625,HOLD,1000000.0,0.0,1000000.0,0.0,5267076.774001931
2017-06-09,7460.71630859375,HOLD,1000000.0,0.0,1000000.0,0.0,5312410.922995312
2017-06-12,7496.73779296875,HOLD,1000000.0,0.0,1000000.0,0.0,5338060.058968466
2017-06-13,7681.87255859375,HOLD,1000000.0,0.0,1000000.0,0.0,5469885.464258244
2017-06-14,7790.7763671875,HOLD,1000000.0,0.0,1000000.0,0.0,5547430.536125247
2017-06-15,7665.119140625,HOLD,1000000.0,0.0,1000000.0,0.0,5457956.175308848
2017-06-16,7648.365234375,HOLD,1000000.0,0.0,1000000.0,0.0,5446026.538678271
2017-06-19,7774.02197265625,HOLD,1000000.0,0.0,1000000.0,0.0,5535500.551813492
2017-06-20,7790.7763671875,HOLD,1000000.0,0.0,1000000.0,0.0,5547430.536125247
2017-06-21,7824.28564453125,HOLD,1000000.0,0.0,1000000.0,0.0,5571290.852429939
2017-06-22,7776.53515625,HOLD,1000000.0,0.0,1000000.0,0.0,5537290.066844314
2017-06-23,7776.53515625,HOLD,1000000.0,0.0,1000000.0,0.0,5537290.066844314
2017-06-26,7752.24267578125,HOLD,1000000.0,0.0,1000000.0,0.0,5519992.580483629
2017-06-27,7778.21142578125,HOLD,1000000.0,0.0,1000000.0,0.0,5538483.656333495
2017-06-28,7707.00537109375,HOLD,1000000.0,0.0,1000000.0,0.0,5487781.309928827
2017-06-29,7648.365234375,HOLD,1000000.0,0.0,1000000.0,0.0,5446026.538678271
2017-06-30,7648.365234375,HOLD,1000000.0,0.0,1000000.0,0.0,5446026.538678271
2017-07-03,7539.46142578125,HOLD,1000000.0,0.0,1000000.0,0.0,5368481.466811267
2017-07-04,7614.8564453125,HOLD,1000000.0,0.0,1000000.0,0.0,5422166.570054758
2017-07-05,7853.60498046875,HOLD,1000000.0,0.0,1000000.0,0.0,5592167.716533449
2017-07-06,7962.5087890625,HOLD,1000000.0,0.0,1000000.0,0.0,5669712.788400453
2017-07-07,7962.5087890625,HOLD,1000000.0,0.0,1000000.0,0.0,5669712.788400453
2017-07-10,8021.14990234375,HOLD,1000000.0,0.0,1000000.0,0.0,5711468.255013367
2017-07-11,7966.69775390625,HOLD,1000000.0,0.0,1000000.0,0.0,5672695.545239275
2017-07-12,8012.77197265625,HOLD,1000000.0,0.0,1000000.0,0.0,5705502.74133572
2017-07-13,8041.25439453125,HOLD,1000000.0,0.0,1000000.0,0.0,5725783.679897587
2017-07-14,8041.25439453125,HOLD,1000000.0,0.0,1000000.0,0.0,5725783.679897587
2017-07-17,8060.521484375,HOLD,1000000.0,0.0,1000000.0,0.0,5739502.831558986
2017-07-18,8033.71533203125,HOLD,1000000.0,0.0,1000000.0,0.0,5720415.4824863
2017-07-19,8058.00830078125,HOLD,1000000.0,0.0,1000000.0,0.0,5737713.316528164
2017-07-20,7815.908203125,HOLD,1000000.0,0.0,1000000.0,0.0,5565325.686433472
2017-07-21,7815.908203125,HOLD,1000000.0,0.0,1000000.0,0.0,5565325.686433472
2017-07-24,7799.1533203125,HOLD,1000000.0,0.0,1000000.0,0.0,5553395.354440536
2017-07-25,7807.53076171875,HOLD,1000000.0,0.0,1000000.0,0.0,5559360.520437003
2017-07-26,7914.7587890625,HOLD,1000000.0,0.0,1000000.0,0.0,5635712.350496006
2017-07-27,7979.2626953125,HOLD,1000000.0,0.0,1000000.0,0.0,5681642.425031029
2017-07-28,7958.32080078125,HOLD,1000000.0,0.0,1000000.0,0.0,5666730.726923987
2017-07-31,8008.583984375,HOLD,1000000.0,0.0,1000000.0,0.0,5702520.6798592545
2017-08-01,8025.33740234375,HOLD,1000000.0,0.0,1000000.0,0.0,5714449.968808652
2017-08-02,8119.162109375,HOLD,1000000.0,0.0,1000000.0,0.0,5781257.9504907215
2017-08-03,8209.63671875,HOLD,1000000.0,0.0,1000000.0,0.0,5845680.491600327
2017-08-04,8222.2021484375,HOLD,1000000.0,0.0,1000000.0,0.0,5854627.719073259
2017-08-07,8334.455078125,HOLD,1000000.0,0.0,1000000.0,0.0,5934557.536150368
2017-08-08,8318.5390625,HOLD,1000000.0,0.0,1000000.0,0.0,5923224.520423792
2017-08-09,8285.0302734375,HOLD,1000000.0,0.0,1000000.0,0.0,5899364.551800281
2017-08-10,8318.5390625,HOLD,1000000.0,0.0,1000000.0,0.0,5923224.520423792
2017-08-11,8377.1796875,HOLD,1000000.0,0.0,1000000.0,0.0,5964979.639355528
2017-08-14,8310.1611328125,HOLD,1000000.0,0.0,1000000.0,0.0,5917259.006746145
2017-08-15,8318.5390625,HOLD,1000000.0,0.0,1000000.0,0.0,5923224.520423792
2017-08-16,8362.099609375,HOLD,1000000.0,0.0,1000000.0,0.0,5954241.853808234
2017-08-17,8473.5166015625,HOLD,1000000.0,0.0,1000000.0,0.0,6033576.44070606
2017-08-18,8473.5166015625,HOLD,1000000.0,0.0,1000000.0,0.0,6033576.44070606
2017-08-21,8389.7451171875,HOLD,1000000.0,0.0,1000000.0,0.0,5973926.86682846
2017-08-22,8657.814453125,HOLD,1000000.0,0.0,1000000.0,0.0,6164805.920454197
2017-08-23,8666.1904296875,HOLD,1000000.0,0.0,1000000.0,0.0,6170770.043407126
2017-08-24,8712.2666015625,HOLD,1000000.0,0.0,1000000.0,0.0,6203578.6302282885
2017-08-25,8712.2666015625,HOLD,1000000.0,0.0,1000000.0,0.0,6203578.6302282885
2017-08-28,8745.7744140625,HOLD,1000000.0,0.0,1000000.0,0.0,6227437.903489442
2017-08-29,8762.529296875,HOLD,1000000.0,0.0,1000000.0,0.0,6239368.235482376
2017-08-30,8766.7177734375,HOLD,1000000.0,0.0,1000000.0,0.0,6242350.64464002
2017-08-31,8749.9638671875,HOLD,1000000.0,0.0,1000000.0,0.0,6230421.008009444
2017-09-01,8611.740234375,HOLD,1000000.0,0.0,1000000.0,0.0,6131998.724357753
2017-09-04,8590.796875,HOLD,1000000.0,0.0,1000000.0,0.0,6117085.983207173
2017-09-05,8691.3232421875,HOLD,1000000.0,0.0,1000000.0,0.0,6188665.889077709
2017-09-06,8754.1533203125,HOLD,1000000.0,0.0,1000000.0,0.0,6233404.112529447
2017-09-07,8636.87109375,HOLD,1000000.0,0.0,1000000.0,0.0,6149893.179303617
2017-09-08,8636.87109375,HOLD,1000000.0,0.0,1000000.0,0.0,6149893.179303617
2017-09-11,8641.0595703125,HOLD,1000000.0,0.0,1000000.0,0.0,6152875.588461261
2017-09-12,8703.8896484375,HOLD,1000000.0,0.0,1000000.0,0.0,6197613.811913
2017-09-13,8691.3232421875,HOLD,1000000.0,0.0,1000000.0,0.0,6188665.889077709
2017-09-14,8741.5859375,HOLD,1000000.0,0.0,1000000.0,0.0,6224455.494331798
2017-09-15,8741.5859375,HOLD,1000000.0,0.0,1000000.0,0.0,6224455.494331798
2017-09-18,8703.8896484375,HOLD,1000000.0,0.0,1000000.0,0.0,6197613.811913
2017-09-19,8582.4208984375,HOLD,1000000.0,0.0,1000000.0,0.0,6111121.860254244
2017-09-20,8553.1005859375,HOLD,1000000.0,0.0,1000000.0,0.0,6090244.300788376
2017-09-21,8544.7216796875,HOLD,1000000.0,0.0,1000000.0,0.0,6084278.091748369
2017-09-22,8544.7216796875,HOLD,1000000.0,0.0,1000000.0,0.0,6084278.091748369
2017-09-25,8523.7802734375,HOLD,1000000.0,0.0,1000000.0,0.0,6069366.741322508
2017-09-26,8134.2412109375,HOLD,1000000.0,0.0,1000000.0,0.0,5791995.040675656
2017-09-27,8083.9775390625,HOLD,1000000.0,0.0,1000000.0,0.0,5756204.740059208
2017-09-28,8262.412109375,HOLD,1000000.0,0.0,1000000.0,0.0,5883259.264204059
2017-09-29,8289.21875,HOLD,1000000.0,0.0,1000000.0,0.0,5902346.960957925
